username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
maximHH_phx;2018-08-24 10:43;0;0;"30 Year of dedication and commitment to serving our communities! # nurse # nursing # nurselife # nursepractitioner # instanursing # nurseproblems # malenurse # spedchat # edchat # edchatie # addcym # schools # teaching # teachers # SPEDteacher # edtech # elearning # mlearning # RedForEdAZ https://twitter.com/MaximHealthcare/status/1032997904535957509 …";;;# # # # # # # # # # # # # # # # # # #;"1033047043093266433";https://twitter.com/maximHH_phx/status/1033047043093266433
maximHH_phx;2018-08-23 09:02;0;0;"# nurse # nursing # nurselife # nursepractitioner # instanursing # nurseproblems # malenurse # spedchat # edchat # edchatie # addcym # schools # teaching # teachers # SPEDteacher # edtech # elearning # mlearning # RedForEdAZ https://twitter.com/MaximHealthcare/status/1032625557262020608 …";;;# # # # # # # # # # # # # # # # # # #;"1032659303516131329";https://twitter.com/maximHH_phx/status/1032659303516131329
maximHH_phx;2018-08-23 09:02;0;0;"# nurse # nursing # nurselife # nursepractitioner # instanursing # nurseproblems # malenurse # spedchat # edchat # edchatie # addcym # schools # teaching # teachers # SPEDteacher # edtech # elearning # mlearning # RedForEdAZ https://twitter.com/MaximHealthcare/status/1032249856289636352 …";;;# # # # # # # # # # # # # # # # # # #;"1032659275913428993";https://twitter.com/maximHH_phx/status/1032659275913428993
tmbogue;2018-08-22 21:16;0;0;"We all would like to know how this scam really work! # redforedaz https://twitter.com/LaurieRoberts/status/1032442672475062272 …";;;#;"1032481718383431680";https://twitter.com/tmbogue/status/1032481718383431680
maximHH_phx;2018-08-21 09:11;0;0;"Inspirational story of a nurse saving lives! # nurse # nursing # nurselife # nursepractitioner # instanursing # nurseproblems # malenurse # spedchat # edchat # edchatie # addcym # schools # teaching # teachers # SPEDteacher # edtech # elearning # mlearning # RedForEdAZ https://twitter.com/MaximHealthcare/status/1031880906640900097 …";;;# # # # # # # # # # # # # # # # # # #;"1031936826934607874";https://twitter.com/maximHH_phx/status/1031936826934607874
maximHH_phx;2018-08-17 08:45;0;0;"Nurses are #1!! We are always hiring LPN's and RN's. If you are looking give us a call, 602-216-0110. # nurse # nursing # nurselife # nursepractitioner # instanursing # nurseproblems # malenurse # spedchat # schools # teaching # teachers # SPEDteacher # elearning # mlearning # RedForEdAZ https://twitter.com/MaximHealthcare/status/1030426447746412544 …";;;#1 # # # # # # # # # # # # # # #;"1030480704579280896";https://twitter.com/maximHH_phx/status/1030480704579280896
MeemsAz;2018-08-15 20:49;1;1;"It’s back to school time in AZ! Don’t forget to # ActinAugust ! Comprehensive reform needs to be more than just ballot initiatives. This graph from a Vox article proves an area that needs to change. Arizona deserves better! # RedforEdAz pic.twitter.com/98EUCjnbh4";;;# #;"1029938203040440321";https://twitter.com/MeemsAz/status/1029938203040440321
maximHH_phx;2018-08-15 10:07;0;0;"We are always hiring RN's and LPN's! If you are looking give us a call at 602-216-0110 # nurse # nursing # nurselife # nursepractitioner # instanursing # nurseproblems # malenurse # spedchat # edchat # edchatie # addcym # schools # teaching # teachers # SPEDteacher # mlearning # RedForEdAZ https://twitter.com/MaximHealthcare/status/1029732025161449472 …";;;# # # # # # # # # # # # # # # # #;"1029776506245996544";https://twitter.com/maximHH_phx/status/1029776506245996544
maximHH_phx;2018-08-14 08:21;0;0;"This is so cool. Got to love tech! # nurse # nursing # nurselife # nursepractitioner # instanursing # nurseproblems # malenurse # spedchat # edchat # edchatie # addcym # schools # teaching # teachers # SPEDteacher # edtech # elearning # mlearning # RedForEdAZ https://twitter.com/MaximHealthcare/status/1028697363785965568 …";;;# # # # # # # # # # # # # # # # # # #;"1029387617622622211";https://twitter.com/maximHH_phx/status/1029387617622622211
maximHH_phx;2018-08-14 08:21;0;0;"# nurse # nursing # nurselife # nursepractitioner # instanursing # nurseproblems # malenurse # spedchat # edchat # edchatie # addcym # schools # teaching # teachers # SPEDteacher # edtech # elearning # mlearning # RedForEdAZ https://twitter.com/MaximHealthcare/status/1029362878678282242 …";;;# # # # # # # # # # # # # # # # # # #;"1029387485288124416";https://twitter.com/maximHH_phx/status/1029387485288124416
maximHH_phx;2018-08-14 08:21;0;0;"One day late but a great quote regardless! # nurse # nursing # nurselife # nursepractitioner # instanursing # nurseproblems # malenurse # spedchat # edchat # edchatie # addcym # schools # teaching # teachers # SPEDteacher # edtech # elearning # mlearning # RedForEdAZ https://twitter.com/MaximHealthcare/status/1028979972923383809 …";;;# # # # # # # # # # # # # # # # # # #;"1029387439582797826";https://twitter.com/maximHH_phx/status/1029387439582797826
coton_luver;2018-08-11 14:04;2;2;"Vote - Aug. 28, 2018 # Arizona below is your guide for # primarys2018 of the GOP who did not support # redfored # redforedaz in the # AZLeg & their comments. Thanks Democrat's for supporting our kids & teachers. # FlipItBlue https://docs.google.com/spreadsheets/d/1yMyHe6OyIdZy8ITtIy_F4s3IG1Ix1sYKeIp-5pvbPfI/htmlview …pic.twitter.com/zAoVyjyOyo";;;# # # # # #;"1028386794067259392";https://twitter.com/coton_luver/status/1028386794067259392
coton_luver;2018-08-09 10:44;0;0;"WATCH TV ad. # AZGov Arizona gubernatorial Steve Farley as it hits . https://ktar.com/story/2160761/tv-ads-for-arizona-gubernatorial-candidates-garcia-farley-hit-screens/ … A man with a good plan. @ SteveFarleyAZ # redforedaz # RedForEd # healthcare adding 400,000 arizonians. In 2014 only 36% showed up to vote & we were saddled w Koch's Dicey Ducey.pic.twitter.com/MglBbssgaC";;@;# # # #;"1027611596955123713";https://twitter.com/coton_luver/status/1027611596955123713
maximHH_phx;2018-08-09 08:58;0;0;"# nurse # nursing # nurselife # nursepractitioner # instanursing # nurseproblems # malenurse # spedchat # edchat # edchatie # schools # teaching # teachers # SPEDteacher # RedForEdAZ # Jobs, # Career, # Hiring, # recruiting, # JobSearch, # HireMe, # NeedAJob, # JobTips, # JobHunt, # Employmenthttps://twitter.com/MaximHealthcare/status/1027532801523019776 …";;;# # # # # # # # # # # # # # # # # # # # # # # # #;"1027585004535050240";https://twitter.com/maximHH_phx/status/1027585004535050240
tmbogue;2018-08-08 17:19;0;0;"His hands were tied because it’s an ejection year and # redforedaz happened on his watch. Look at what Dicey supports. Look at his record. Look at the R platform on vouchers and school choice. Look at Freedom schools. It’s a scam. Do you homework. Do your hmwk on Charter schools";;;#;"1027348492111343616";https://twitter.com/tmbogue/status/1027348492111343616
maximHH_phx;2018-08-08 10:15;1;1;"We are always hiring. Give us a call. 602-216-0110 # nurse # nursing # nurselife # nursepractitioner # instanursing # nurseproblems # malenurse # spedchat # edchat # edchatie # addcym # schools # teaching # teachers # SPEDteacher # edtech # elearning # mlearning # RedForEdAZ https://twitter.com/MaximHealthcare/status/1027175247961833472 …";;;# # # # # # # # # # # # # # # # # # #;"1027241867438477312";https://twitter.com/maximHH_phx/status/1027241867438477312
maximHH_phx;2018-08-08 10:14;0;0;"# nurse # nursing # nurselife # nursepractitioner # instanursing # nurseproblems # malenurse # spedchat # edchat # edchatie # addcym # schools # teaching # teachers # SPEDteacher # edtech # elearning # mlearning # RedForEdAZ https://twitter.com/MaximHealthcare/status/1026160010261417985 …";;;# # # # # # # # # # # # # # # # # # #;"1027241700345798656";https://twitter.com/maximHH_phx/status/1027241700345798656
maximHH_phx;2018-08-08 10:14;0;0;"# nurse # nursing # nurselife # nursepractitioner # instanursing # nurseproblems # malenurse # spedchat # edchat # edchatie # addcym # schools # teaching # teachers # SPEDteacher # edtech # elearning # mlearning # RedForEdAZ https://twitter.com/MaximHealthcare/status/1025756661267484672 …";;;# # # # # # # # # # # # # # # # # # #;"1027241659778490369";https://twitter.com/maximHH_phx/status/1027241659778490369
coton_luver;2018-08-05 13:49;5;4;"In 2019, # AZLeg Should Review Corporate Tax Giveaways (video) # redfored # redforedaz lifted the veil from our eyes and put the issue of corporate tax giveaways ($13 billion) front and center in the fight to restore public education funding in Arizona. https://blogforarizona.net/in-2019-azleg-should-review-corporate-tax-giveaways-video/ …";;;# # #;"1026208618457100288";https://twitter.com/coton_luver/status/1026208618457100288
MitziEpstein;2018-08-05 13:10;16;47;"I am proud to be Endorsed by Teachers - and all the Educators of AEA! Thank you, AEA, for endorsing my Re-Election campaign for AZ House of Representatives. @ ld18dems @ arizonapta @ arizona_sos @ Arizona_List @ ArizonaEA @ MesaEA @ chandlerea # RedForEdAZ # Teacherspic.twitter.com/4qebcoLtNA";;@ @ @ @ @ @ @;# #;"1026198686013874177";https://twitter.com/MitziEpstein/status/1026198686013874177
coton_luver;2018-08-05 08:21;0;0;"2) Aug. 28, 2018 # Arizona # SundaySquareOff below is ur guide for # primarys2018 of the GOP who did not support # redfored # redforedaz in the # AZLeg & their comments. Thanks Democrat's for supporting our kids & teachers. # FlipItBlue https://docs.google.com/spreadsheets/d/1yMyHe6OyIdZy8ITtIy_F4s3IG1Ix1sYKeIp-5pvbPfI/htmlview …pic.twitter.com/zAoVyjyOyo";;;# # # # # # #;"1026126168204881920";https://twitter.com/coton_luver/status/1026126168204881920
coton_luver;2018-08-04 13:41;5;2;"2) Vote - Aug. 28, 2018 # Arizona below is your guide for # primarys2018 of the GOP who did not support # redfored # redforedaz in the # AZLeg & their comments. Thanks Democrat's for supporting our kids & teachers. # FlipItBlue https://docs.google.com/spreadsheets/d/1yMyHe6OyIdZy8ITtIy_F4s3IG1Ix1sYKeIp-5pvbPfI/htmlview …pic.twitter.com/zAoVyjyOyo";;;# # # # # #;"1025844237026250752";https://twitter.com/coton_luver/status/1025844237026250752
coton_luver;2018-08-04 13:34;2;1;"2) Vote - Aug. 28, 2018 # Arizona below is your guide for # primarys2018 of the GOP who did not support # redfored # redforedaz in the # AZLeg & their comments. Thanks Democrat's for supporting our kids & teachers. # FlipItBlue https://docs.google.com/spreadsheets/d/1yMyHe6OyIdZy8ITtIy_F4s3IG1Ix1sYKeIp-5pvbPfI/htmlview …pic.twitter.com/zAoVyjyOyo";;;# # # # # #;"1025842451792060421";https://twitter.com/coton_luver/status/1025842451792060421
maximHH_phx;2018-08-02 08:14;0;0;"First days can always be a little rough. These are some great tips! # nurse # nursing # nurselife # nursepractitioner # instanursing # nurseproblems # malenurse # spedchat # edchat # edchatie # addcym # schools # teaching # teachers # SPEDteacher # edtech # elearning # mlearning # RedForEdAZ https://twitter.com/MaximHealthcare/status/1024997474430267392 …";;;# # # # # # # # # # # # # # # # # # #;"1025037050985283584";https://twitter.com/maximHH_phx/status/1025037050985283584
Baryogenises;2018-08-01 09:31;1;2;"Parents want 3 seats in committees. Keep unions off our school boards, and the politics away from our kids. #15-511 @ DrFinchDVUSD # Redforedaz # INVESTinEDhttps://twitter.com/CentennialCCU/status/1024678738032766977?s=19 …";;@;#15 # #;"1024694167656517633";https://twitter.com/Baryogenises/status/1024694167656517633
maximHH_phx;2018-08-01 08:04;0;0;"What kind of scrubs style are you? # nurse # nursing # nurselife # nursepractitioner # instanursing # nurseproblems # malenurse # spedchat # edchat # edchatie # addcym # schools # teaching # teachers # SPEDteacher # edtech # elearning # mlearning # RedForEdAZ https://twitter.com/MaximHealthcare/status/1024629729737887745 …";;;# # # # # # # # # # # # # # # # # # #;"1024672241609371650";https://twitter.com/maximHH_phx/status/1024672241609371650
tmbogue;2018-07-30 15:40;0;4;"He actually blocked a teacher who asked him if he was going to support # RedforEdaz @ jdmesnard is NOT getting my vote!";;@;#;"1024062314515853312";https://twitter.com/tmbogue/status/1024062314515853312
maximHH_phx;2018-07-30 09:29;0;0;"Fantastic Monday quote! # nurse # nursing # nurselife # nursepractitioner # instanursing # nurseproblems # malenurse # spedchat # edchat # edchatie # addcym # schools # teaching # teachers # SPEDteacher # edtech # elearning # mlearning # RedForEdAZ https://twitter.com/MaximHealthcare/status/1023907634762706945 …";;;# # # # # # # # # # # # # # # # # # #;"1023968759411687425";https://twitter.com/maximHH_phx/status/1023968759411687425
maximHH_phx;2018-07-30 09:28;1;0;"Very interesting article about how tech is changing our world for the better! # nurse # nursing # nurselife # nursepractitioner # instanursing # nurseproblems # malenurse # spedchat # edchat # edchatie # schools # teaching # teachers # SPEDteacher # edtech # elearning # mlearning # RedForEdAZ https://twitter.com/MaximHealthcare/status/1023252655383212032 …";;;# # # # # # # # # # # # # # # # # #;"1023968620764786688";https://twitter.com/maximHH_phx/status/1023968620764786688
Hudsonwife16;2018-07-29 09:39;0;0;"Hey # PLN have you heard of Style Life yet! You should check it out! Greeeting/thank you cards, party supplies, candles, journals and more! Would love your support! http://www.mystylelife.com/12/ # EngageChat # ShopSmall # SmallBusiness # PLN # RedForEd # RedForEdAz # Preschool # Teacherspic.twitter.com/YrZ4FcgNkq";;;# # # # # # # # #;"1023608963886006272";https://twitter.com/Hudsonwife16/status/1023608963886006272
maximHH_phx;2018-07-27 16:29;0;0;"If you are into podcasts check these out. # nurse # nursing # nurselife # nursepractitioner # instanursing # nurseproblems # malenurse # spedchat # edchat # edchatie # addcym # schools # teaching # teachers # SPEDteacher # edtech # elearning # mlearning # RedForEdAZ https://twitter.com/MaximHealthcare/status/1022815641915539456 …";;;# # # # # # # # # # # # # # # # # # #;"1022987423511400453";https://twitter.com/maximHH_phx/status/1022987423511400453
maximHH_phx;2018-07-26 08:55;1;0;"# nurse # nursing # nurselife # nursepractitioner # instanursing # nurseproblems # malenurse # spedchat # edchat # edchatie # addcym # schools # teaching # teachers # SPEDteacher # edtech # elearning # mlearning # RedForEdAZ https://twitter.com/MaximHealthcare/status/1022441426041352192 …";;;# # # # # # # # # # # # # # # # # # #;"1022510671026696192";https://twitter.com/maximHH_phx/status/1022510671026696192
maximHH_phx;2018-07-25 08:04;1;0;"This has some great pointers if you are thinking about becoming a nurse! # nurse # nursing # nurselife # nursepractitioner # instanursing # nurseproblems # malenurse # spedchat # edchat # edchatie # addcym # schools # teaching # teachers # SPEDteacher # edtech # elearning # mlearning # RedForEdAZ https://twitter.com/MaximHealthcare/status/1022097633127608320 …";;;# # # # # # # # # # # # # # # # # # #;"1022135484632289281";https://twitter.com/maximHH_phx/status/1022135484632289281
